title,institution,place,description,source_number,source_url,image_url,lat,lon,license,author,date
"Hagerupgården, Stiftsgården (Rådstuolass 9, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0418.jpg,URN:NBN:no-RAKV_arkiv_54B89A23574B4EE4 AB34833B69A7305E,http://www.knreise.no/img/riksantikvaren/T248_02_0418.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Hagerupgården, Stiftsgården (Rådstuolass 9, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0420.jpg,URN:NBN:no-RAKV_arkiv_01E94E36C2F54A56 BDF57A8AFA72F636,http://www.knreise.no/img/riksantikvaren/T248_02_0420.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Hagerupsgården, Stiftsgården (Bergen)",Riksantikvaren,Bergen,814. Hagerupsgaarden. Eneret K. Knudsen & Co. A/S,T248_02_0422.jpg,URN:NBN:no-RAKV_arkiv_D70459D8F93F4BFC 97CE7E1FE837A2E9,http://www.knreise.no/img/riksantikvaren/T248_02_0422.jpg,,,http://creativecommons.org/licenses/by/4.0/,Knud Knudsen,Ukjent dato
"Sandviksveien 123, Brødretomten (Sandviksveien 123, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0423.jpg,URN:NBN:no-RAKV_arkiv_D6590A7C4DE947FB 8883F19BC7D696A3,http://www.knreise.no/img/riksantikvaren/T248_02_0423.jpg,,,http://creativecommons.org/licenses/by/4.0/,Halvor Vreim,6/1/1944
"Møllersalen, Fru Stoltz villa (Sandviksveien 77, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0424.jpg,URN:NBN:no-RAKV_arkiv_D154B0A4B63446FD 8587388493FB1A7C,http://www.knreise.no/img/riksantikvaren/T248_02_0424.jpg,,,http://creativecommons.org/licenses/by/4.0/,Jens Kielland,Ukjent dato
"Møllersalen, Fru Stoltz villa (Sandviksveien 77, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0425.jpg,URN:NBN:no-RAKV_arkiv_E0A211186C634E1B ADA43381E6B8EC0B,http://www.knreise.no/img/riksantikvaren/T248_02_0425.jpg,,,http://creativecommons.org/licenses/by/4.0/,Jens Kielland,Ukjent dato
Sandviksveien 119 (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0428.jpg,URN:NBN:no-RAKV_arkiv_81448BFB20F542D6 99EE1A4A0A60BC95,http://www.knreise.no/img/riksantikvaren/T248_02_0428.jpg,,,http://creativecommons.org/licenses/by/4.0/,Jens Kielland,Ukjent dato
"Hagerupgården, Stiftsgården (Rådstuolass 9, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0429.jpg,URN:NBN:no-RAKV_arkiv_104D86C222EC460C B1829DE17F9BB40E,http://www.knreise.no/img/riksantikvaren/T248_02_0429.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Strandgaten (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0430.jpg,URN:NBN:no-RAKV_arkiv_4E38E04C10CA45DD B1DCDF99E5122E64,http://www.knreise.no/img/riksantikvaren/T248_02_0430.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Strandgaten (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_02_0431.jpg,URN:NBN:no-RAKV_arkiv_F310BD04E1294953 888BA3B9C5950669,http://www.knreise.no/img/riksantikvaren/T248_02_0431.jpg,,,http://creativecommons.org/licenses/by/4.0/,Hermann Christian Neupert,Ukjent dato
Starvhusgaten (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Hotel Metropol,T248_02_0434.jpg,URN:NBN:no-RAKV_arkiv_569CB56309E745A2 A96C6DF893CED071,http://www.knreise.no/img/riksantikvaren/T248_02_0434.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Hambros skole (Starvhusgaten, Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_02_0435.jpg,URN:NBN:no-RAKV_arkiv_60BFBD113EB54D66 987D3FB275EE74C5,http://www.knreise.no/img/riksantikvaren/T248_02_0435.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,6/1/1913
"Den tekniske skole, Kunsthåndverkskolen (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_02_0436.jpg,URN:NBN:no-RAKV_arkiv_BFE434EF01D54C12 880826D2B4AE7BC0,http://www.knreise.no/img/riksantikvaren/T248_02_0436.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Vågsalmenningen, Vågsallmenning (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0437.jpg,URN:NBN:no-RAKV_arkiv_B13E864902F84A73 9DE0A2E41B5A6112,http://www.knreise.no/img/riksantikvaren/T248_02_0437.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Vågsalmenningen, Vågsallmenning, Holbergstatuen (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0439.jpg,URN:NBN:no-RAKV_arkiv_CE5B0D551E6E4723 B714EFEF559E0DEA,http://www.knreise.no/img/riksantikvaren/T248_02_0439.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Vågsalmenningen, Vågsallmenning, Holbergstatuen (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_02_0441.jpg,URN:NBN:no-RAKV_arkiv_81DF213E952B44CC ADE6A3CD527142ED,http://www.knreise.no/img/riksantikvaren/T248_02_0441.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,6/1/1913
Strandgaten (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,29. Eneberettiget Mittet & Co. 1906,T248_02_0442.jpg,URN:NBN:no-RAKV_arkiv_0CE20C2CED054B73 92CAE2D5A1FDF96D,http://www.knreise.no/img/riksantikvaren/T248_02_0442.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bredsgården (Bryggen) (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0452.jpg,URN:NBN:no-RAKV_arkiv_70B98C4B65F64150 A1881EAFEF680FFB,http://www.knreise.no/img/riksantikvaren/T248_02_0452.jpg,,,http://creativecommons.org/licenses/by/4.0/,Tore Holter,1/1/1978
Bredsgården (Bryggen) (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0454.jpg,URN:NBN:no-RAKV_arkiv_892A7F6D09F94EF2 8E6912A0A9AE3465,http://www.knreise.no/img/riksantikvaren/T248_02_0454.jpg,,,http://creativecommons.org/licenses/by/4.0/,Teigen,Ukjent dato
Bredsgården (Bryggen) (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0455.jpg,URN:NBN:no-RAKV_arkiv_0D326841D1E34BA7 86B385C5029DB3D5,http://www.knreise.no/img/riksantikvaren/T248_02_0455.jpg,,,http://creativecommons.org/licenses/by/4.0/,Teigen,Ukjent dato
Bredsgården (Bryggen) (Bergen),Riksantikvaren,Bergen,Teigen,T248_02_0455_682418_004.jpg,URN:NBN:no-RAKV_arkiv_184E3CA61734493A B043286A9F818820,http://www.knreise.no/img/riksantikvaren/T248_02_0455_682418_004.jpg,,,http://creativecommons.org/licenses/by/4.0/,Teigen,Ukjent dato
Bredsgården (Bryggen) (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0456.jpg,URN:NBN:no-RAKV_arkiv_ED4B6F46ABCE4FC8 8B1E2B25C87180B1,http://www.knreise.no/img/riksantikvaren/T248_02_0456.jpg,,,http://creativecommons.org/licenses/by/4.0/,Teigen,Ukjent dato
Enhjørningsgården (Bryggen) (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0459.jpg,URN:NBN:no-RAKV_arkiv_E2F6C161833F4B83 B8932EDEDC30629C,http://www.knreise.no/img/riksantikvaren/T248_02_0459.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
